date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:20	54406/54406	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:28%20GMT	https://ryancv.bslthemes.com/system/2020/04/28/designing-the-perfect/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/2020/04/28/designing-the-perfect/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:20	9520/9520	---M--	200	added ('OK')	image/jpeg	etag:%222530-5f911e226f54e%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/testi1-184x184.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/testi1-184x184.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:20	56155/56155	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2013:32:18%20GMT	https://ryancv.bslthemes.com/system/2020/04/28/creativity-is-more-than/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/2020/04/28/creativity-is-more-than/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:21	53534/53534	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:29%20GMT	https://ryancv.bslthemes.com/system/2020/04/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/2020/04/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:21	55077/55077	---M--	200	added ('OK')	image/png	etag:%22d725-5f911e22abe0f%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/avatar2-184x184.png	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/avatar2-184x184.png	(from https://ryancv.bslthemes.com/system/)
14:48:21	49226/49226	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:30%20GMT	https://ryancv.bslthemes.com/system/category/code/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/category/code/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:21	51326/51326	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:31%20GMT	https://ryancv.bslthemes.com/system/category/design/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/category/design/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:21	48761/48761	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:32%20GMT	https://ryancv.bslthemes.com/system/category/music/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/category/music/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:21	7862/7862	---M--	200	added ('OK')	image/jpeg	etag:%221eb6-5f911e22e772f%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/testi2-184x184.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/testi2-184x184.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:22	60221/60221	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:33%20GMT	https://ryancv.bslthemes.com/system/portfolio-archive/imgix-data-servers/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/portfolio-archive/imgix-data-servers/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:23	109389/109389	---M--	200	added ('OK')	image/jpeg	etag:%221ab4d-5f911e2d5c35a%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work2-1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work2-1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:23	162392/162392	---M--	200	added ('OK')	image/jpeg	etag:%2227a58-5f911e2cb43da%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work1-1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work1-1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:23	60490/60490	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:34%20GMT	https://ryancv.bslthemes.com/system/portfolio-archive/speedcurve-performance-analytics/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/portfolio-archive/speedcurve-performance-analytics/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:24	194669/194669	---M--	200	added ('OK')	image/jpeg	etag:%222f86d-5f911e2eb9d1c%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work5-1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work5-1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:24	45547/45547	---M--	200	added ('OK')	image/jpeg	etag:%22b1eb-5f911e2f9973d%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work4-1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work4-1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:24	115200/115200	---M--	200	added ('OK')	image/jpeg	etag:%221c200-5f911e3034b9d%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work3-1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work3-1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:24	60361/60361	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:34%20GMT	https://ryancv.bslthemes.com/system/portfolio-archive/big-data-city/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/portfolio-archive/big-data-city/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:24	60434/60434	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:50:35%20GMT	https://ryancv.bslthemes.com/system/portfolio-archive/data-reporting-dashboard/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/portfolio-archive/data-reporting-dashboard/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:25	60431/60431	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2013:30:50%20GMT	https://ryancv.bslthemes.com/system/portfolio-archive/technology-share-chart/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/portfolio-archive/technology-share-chart/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:25	112071/112071	---M--	200	added ('OK')	image/jpeg	etag:%221b5c7-5f911e2e071bb%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work6-1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/work6-1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:25	60283/60283	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jan%202024%2020:51:36%20GMT	https://ryancv.bslthemes.com/system/portfolio-archive/automation-system-production/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/portfolio-archive/automation-system-production/index.html	(from https://ryancv.bslthemes.com/system/)
14:48:26	94549/94549	---M--	200	added ('OK')	image/jpeg	etag:%2217155-5f911e29f6177%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/news1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/news1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:27	112566/112566	---M--	200	added ('OK')	image/jpeg	etag:%221b7b6-5f911e0ee7539%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/blog1.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/blog1.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:27	9813/9813	---M-Z	200	added ('OK')	application/javascript	etag:%222655-60a6d3d4b5304-gzip%22	https://ryancv.bslthemes.com/system/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js	(from https://ryancv.bslthemes.com/system/)
14:48:27	350/350	---M-Z	200	added ('OK')	text/css	etag:%2215e-5fe7fdb705348-gzip%22	https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_single_78fe77629c12a1b70d4e6dec72deb57c.css	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_single_78fe77629c12a1b70d4e6dec72deb57c.css	(from https://ryancv.bslthemes.com/system/)
14:48:27	157/157	---M-Z	200	added ('OK')	text/css	etag:%229d-5fe7fdb705348-gzip%22	https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_single_f2a825d973fcbe719b506d92090a9e95.css	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_single_f2a825d973fcbe719b506d92090a9e95.css	(from https://ryancv.bslthemes.com/system/)
14:48:27	84857/84857	---M--	200	added ('OK')	image/jpeg	etag:%2214b79-5f911e104acba%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/blog3.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/blog3.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:28	16857/16857	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20May%202023%2022:25:03%20GMT	https://bslthemes.com/bslthms-advanced-btns/assets/script.js	C:/My%20Web%20Sites/begatis%20potforlio/bslthemes.com/bslthms-advanced-btns/assets/script.js	(from https://ryancv.bslthemes.com/system/)
14:48:28	191986/191986	---M--	200	added ('OK')	image/jpeg	etag:%222edf2-5f911e2ad6b37%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/news2.jpg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2020/04/news2.jpg	(from https://ryancv.bslthemes.com/system/)
14:48:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:48:55%20GMT	http://ryancv.bslthemes.com/system/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/plugins/woocommerce/assets/fonts/star.25.delayed	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:32	493191/493191	---M-Z	200	added ('OK')	application/javascript	etag:%2278687-60d890f51ceb5-gzip%22	https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/js/autoptimize_7126f48bc41c68da4020c41516b5959e.js	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/js/autoptimize_7126f48bc41c68da4020c41516b5959e.js	(from https://ryancv.bslthemes.com/system/)
14:48:32	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-60d23817698cb-gzip%22	https://ryancv.bslthemes.com/system/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:48:57%20GMT	http://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote.svg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote.svg	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:33	1343/1343	---M-Z	200	added ('OK')	image/svg+xml	etag:%2253f-60d8889656155-gzip%22	https://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote.svg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote.svg	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:48:58%20GMT	http://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/fonts/ionicons.eot?v=2.0.1	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/fonts/ionicons790f.eot	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:49:00%20GMT	http://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:36	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d794-60d8889654215-gzip%22	https://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/fonts/ionicons.eot?v=2.0.1	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/fonts/ionicons790f.eot	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:49:02%20GMT	http://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote_d.svg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote_d.2d.delayed	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_single_d43b95c909d22c7fafcf61de6c1834cf.css)
14:48:39	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-60d8889658095-gzip%22	https://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/webfonts/fa-brands-400.eot	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_af24c4bf69532a56851e3836cb572269.css)
14:48:39	1340/1340	---M-Z	200	added ('OK')	image/svg+xml	etag:%2253c-60d8889656155-gzip%22	https://ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote_d.svg	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv/assets/images/quote_d.svg	(from https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_single_d43b95c909d22c7fafcf61de6c1834cf.css)
14:49:05	7817990/7817990	---M--	200	added ('OK')	video/mp4	etag:%22774b06-5f911e2209c4e%22	https://ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/pexels-mikhail-nilov-6963744.mp4	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/uploads/sites/5/2022/07/pexels-mikhail-nilov-6963744.mp4	(from https://ryancv.bslthemes.com/system/)
14:49:08	467242/467242	---MCZ	200	added ('OK')	text/css	etag:%227212a-60d9750df4772-gzip%22	https://ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_116b0551087037ea08ba9477b490641a.css	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/cache/autoptimize/5/css/autoptimize_116b0551087037ea08ba9477b490641a.css	(from https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/)
14:49:10	4038/4038	---M-Z	200	added ('OK')	application/rss+xml	etag:%22dbaf3392fc23bb59dbb3f34462fe1415-gzip%22	https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/feed/	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/feed/index.html	(from https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/)
14:49:10	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2006%20Jan%202024%2012:49:35%20GMT	https://ryancv.bslthemes.com/system/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fryancv.bslthemes.com%2Fsystem%2F2020%2F04%2F28%2Fby-spite-about-do-of-allow%2F	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-json/oembed/1.0/embed.302412.delayed	(from https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/)
14:49:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:49:35%20GMT	https://ryancv.bslthemes.com/system/?p=98	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/indexb6ad.html	(from https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/)
14:49:12	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2006%20Jan%202024%2012:49:37%20GMT	https://ryancv.bslthemes.com/system/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fryancv.bslthemes.com%2Fsystem%2F2020%2F04%2F28%2Fby-spite-about-do-of-allow%2F&format=xml	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-json/oembed/1.0/embed4781	(from https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/)
14:49:12	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jan%202024%2012:49:37%20GMT	https://ryancv.bslthemes.com/system/wp-content/themes/ryancv	C:/My%20Web%20Sites/begatis%20potforlio/ryancv.bslthemes.com/system/wp-content/themes/ryancv	(from https://ryancv.bslthemes.com/system/2020/04/28/by-spite-about-do-of-allow/)
